prey_number,Symbol1,Symbol2,purification_plate,purification_row,purification_col,source_plate,source_row,source_col,conc_ngul,MW,unedit_bait_ul,unedit_prey_ul,ul_bait,ul_prey,ic50_calc,sat_calc,bait_protein_ul_withdouble,bait_protein_ic50,bait_BSA_total,bait_BSA_source1,prey_protein_ul_phase1,prey_protein_sat_phase1,prey_BSA1_phase1,prey_SAV_phase1,prey_BSA2_phase1,prey_protein_ul_phase2,prey_protein_sat_phase2,prey_BSA1_phase2,prey_SAV_phase2,prey_BSA2_phase2,total_vol_consumed,notes
545,CD180,,I,H,2,I,H,2,71.74573782,122191,0.085155581,0.042821092,0.170311162,0.042821092,587.160575,41.70174538,112.6608339,56.33041694,32962.33917,1871.839166,17.85211336,17.85211336,726.6121724,297.7857143,19802.75,11.82290357,11.82290357,481.2128107,197.2142857,13114.75,142.3358508,
544,CLSTN3,,I,H,3,I,H,3,198.1045196,113146.71,0.028557327,0.014360256,0.057114654,0.014360256,1750.864162,124.3511479,37.78134331,18.89067165,33037.21866,1946.718657,5.986790619,5.986790619,738.4774951,297.7857143,19802.75,3.964866611,3.964866611,489.0708477,197.2142857,13114.75,47.73300054,
543,PIK3IP1,,I,H,4,I,H,4,192.5524707,51543.281,0.013384217,0.006730349,0.026768434,0.006730349,3735.743379,265.3226832,17.70731908,8.853659538,33057.29268,1966.792681,2.805882546,2.805882546,741.6584032,297.7857143,19802.75,1.85824939,1.85824939,491.1774649,197.2142857,13114.75,22.37145101,
163,PLVAP,,V,H,5,I,H,5,59.52127749,73483.901,0.061729103,0.03104092,0.123458205,0.03104092,809.9907146,57.52774962,81.66760286,40.83380143,32993.3324,1902.832397,12.94095963,12.94095963,731.5233261,297.7857143,19802.75,8.57039807,8.57039807,484.4653162,197.2142857,13114.75,103.1789606,
541,GP180,,I,H,6,I,H,6,174.9593205,51030.109,0.014583421,0.007333377,0.029166842,0.007333377,3428.55079,243.5050277,19.29386614,9.64693307,33055.70613,1965.206134,3.05728507,3.05728507,741.4070006,297.7857143,19802.75,2.024745521,2.024745521,491.0109688,197.2142857,13114.75,24.37589673,
540,CDCP1,,I,H,7,I,H,7,86.41416411,104988.58,0.060747321,0.030547224,0.121494643,0.030547224,823.0815591,58.45749709,80.3687062,40.1843531,32994.63129,1904.131294,12.73513788,12.73513788,731.7291478,297.7857143,19802.75,8.434088676,8.434088676,484.6016256,197.2142857,13114.75,101.5379328,
539,ITGA5,ITGB1,I,H,8,I,H,8,91.43274067,231866.08,0.12679598,0.063760264,0.253591961,0.063760264,394.3342669,28.00669509,132.8225851,83.87554107,32942.17741,1851.677415,26.58165425,26.58165425,717.8826315,297.7857143,19802.75,17.60420902,17.60420902,475.4315053,197.2142857,13114.75,177.0084483,
538,CADM1,,I,H,9,I,H,9,223.9516032,73997.513,0.016520871,0.008307638,0.033041743,0.008307638,3026.47473,214.9484894,21.85711294,10.92855647,33053.14289,1962.642887,3.463454374,3.463454374,741.0008313,297.7857143,19802.75,2.293738913,2.293738913,490.7419754,197.2142857,13114.75,27.61430623,
537,NTRK1,,I,H,10,I,H,10,299.7406494,93452.55,0.015588902,0.007838991,0.031177803,0.007838991,3207.410064,227.7990102,20.62411687,10.31205843,33054.37588,1963.875883,3.268075155,3.268075155,741.1962106,297.7857143,19802.75,2.164345288,2.164345288,490.871369,197.2142857,13114.75,26.05653731,
536,FCGR2A,,I,H,11,I,H,11,199.2155117,52852.796,0.013265231,0.006670516,0.026530462,0.006670516,3769.252088,267.702563,17.54990074,8.77495037,33057.4501,1966.950099,2.780938207,2.780938207,741.6833475,297.7857143,19802.75,1.841729525,1.841729525,491.1939848,197.2142857,13114.75,22.17256847,
,,OX68 (1:100),,,,I,H,12,,,,,,,,,330.75,,,1653.75,,,,,,,,,,,330.75,
535,KIAA1324,,II,A,1,II,A,1,63.43559933,112521.27,0.088689373,0.044598084,0.177378745,0.044598084,563.7654048,40.04015659,117.3360398,58.66801992,32957.66396,1867.16396,18.59294141,18.59294141,725.8713443,297.7857143,19802.75,12.31353112,12.31353112,480.7221832,197.2142857,13114.75,148.2425124,
534,TR10B,,II,A,2,II,A,2,120.7967443,48224.726,0.019961103,0.010037583,0.039922207,0.010037583,2504.871553,177.9028091,26.40853976,13.20426988,33048.59146,1958.09146,4.184668524,4.184668524,740.2796172,297.7857143,19802.75,2.77137678,2.77137678,490.2643375,197.2142857,13114.75,33.36458507,
533,IL4R,,II,A,3,II,A,3,308.5170479,62629.573,0.010150099,0.00510405,0.020300198,0.00510405,4926.060216,349.8622312,13.42858128,6.714290641,33061.57142,1971.071419,2.127878403,2.127878403,742.3364073,297.7857143,19802.75,1.409228177,1.409228177,491.6264861,197.2142857,13114.75,16.96568786,
532,CD24,,II,A,4,II,A,4,144.3314202,42133.536,0.014596107,0.007339756,0.029192213,0.007339756,3425.571026,243.2933968,19.31064908,9.655324541,33055.68935,1965.189351,3.059944477,3.059944477,741.4043412,297.7857143,19802.75,2.026506764,2.026506764,491.0092075,197.2142857,13114.75,24.39710032,
531,C6orf89,,II,A,5,II,A,5,65.31126596,49528.935,0.037917604,0.019067138,0.075835209,0.019067138,1318.648704,93.65402728,50.16499072,25.08249536,33024.83501,1934.335009,7.949089936,7.949089936,736.5151958,297.7857143,19802.75,5.26443687,5.26443687,487.7712774,197.2142857,13114.75,63.37851752,
150,CLEC2D,,VI,A,6,II,A,6,39.80890858,52665.722,0.066148161,0.033263075,0.132296322,0.033263075,755.8789108,53.68458174,87.5140172,43.7570086,32987.48598,1896.985983,13.8673761,13.8673761,730.5969096,297.7857143,19802.75,9.183935096,9.183935096,483.8517792,197.2142857,13114.75,110.5653284,
529,SLAMF7,,II,A,7,II,A,7,122.8092863,62807.915,0.025571322,0.012858722,0.051142643,0.012858722,1955.315446,138.8718356,33.83085842,16.91542921,33041.16914,1950.669142,5.360801075,5.360801075,739.1034846,297.7857143,19802.75,3.55029306,3.55029306,489.4854212,197.2142857,13114.75,42.74195255,
528,PTTG1IP,,II,A,8,II,A,8,142.8065384,43293.876,0.015158226,0.007622422,0.030316452,0.007622422,3298.539,234.2712358,20.05433315,10.02716657,33054.94567,1964.445667,3.177787846,3.177787846,741.2864979,297.7857143,19802.75,2.10455079,2.10455079,490.9311635,197.2142857,13114.75,25.33667178,
527,ATP1B1,,II,A,9,II,A,9,170.7578787,62850.862,0.018403503,0.009254333,0.036807006,0.009254333,2716.874093,192.9598077,24.34783422,12.17391711,33050.65217,1960.152166,3.858131361,3.858131361,740.6061544,297.7857143,19802.75,2.555121297,2.555121297,490.480593,197.2142857,13114.75,30.76108687,
526,CD27,,II,A,10,II,A,10,74.14517861,56594.894,0.038164919,0.019191502,0.076329837,0.019191502,1310.103675,93.047136,50.4921872,25.2460936,33024.50781,1934.007813,8.000937135,8.000937135,736.4633486,297.7857143,19802.75,5.29877367,5.29877367,487.7369406,197.2142857,13114.75,63.791898,
525,PEAR1,,II,A,11,II,A,11,19.69366729,103118.74,0.26180685,0.131651445,0.5236137,0.131651445,190.980488,13.56395511,87.91256938,85.4177745,32987.08743,1896.587431,54.88548726,54.88548726,689.5787984,297.7857143,19802.75,36.34896386,36.34896386,456.6867504,197.2142857,13114.75,179.1470205,
524,BCAM,,II,A,12,II,A,12,156.3505872,114056.289,0.036474532,0.018341479,0.072949063,0.018341479,1370.819519,97.35934081,48.25580545,24.12790273,33026.74419,1936.244195,7.646562512,7.646562512,736.8177232,297.7857143,19802.75,5.064082297,5.064082297,487.971632,197.2142857,13114.75,60.96645026,
523,RELT,,II,B,1,II,B,1,76.73508545,48102.296,0.031343091,0.015761097,0.062686183,0.015761097,1595.247875,113.2988547,41.46690997,20.73345499,33033.53309,1943.03309,6.57080151,6.57080151,737.8934842,297.7857143,19802.75,4.351638995,4.351638995,488.6840753,197.2142857,13114.75,52.38935048,
522,IGSF8,,II,B,2,II,B,2,188.7774477,82607.484,0.021879596,0.011002311,0.043759191,0.011002311,2285.234201,162.3035654,28.94670488,14.47335244,33046.0533,1955.553295,4.586863412,4.586863412,739.8774223,297.7857143,19802.75,3.037738038,3.037738038,489.9979762,197.2142857,13114.75,36.57130633,
141,ADAM8,,VI,B,3,II,B,3,25.18507414,84624.81,0.168005878,0.084482956,0.336011757,0.084482956,297.6086344,21.13697687,119.1145246,111.1358885,32955.88548,1865.385475,35.22094433,35.22094433,709.2433414,297.7857143,19802.75,23.32574413,23.32574413,469.7099702,197.2142857,13114.75,177.6612131,
520,HCST,,II,B,4,II,B,4,111.2011481,38474.442,0.017299481,0.008699167,0.034598961,0.008699167,2890.260191,205.2741613,22.88721279,11.44360639,33052.11279,1961.612787,3.626682877,3.626682877,740.8376028,297.7857143,19802.75,2.401840111,2.401840111,490.6338742,197.2142857,13114.75,28.91573578,
519,TLR3,,II,B,5,II,B,5,35.33159684,143878.7,0.203611941,0.102387719,0.407223881,0.102387719,245.5651659,17.44070781,107.270524,105.3302768,32967.72948,1877.229476,42.68543995,42.68543995,701.7788458,297.7857143,19802.75,28.26924915,28.26924915,464.7664651,197.2142857,13114.75,178.2252131,
518,NFAM1,,II,B,6,II,B,6,13.06899001,42845.46,0.163920318,0.082428503,0.327840636,0.082428503,305.0262503,21.66379619,120.4735454,108.4332905,32954.52645,1864.026455,34.36444283,34.36444283,710.0998429,297.7857143,19802.75,22.75850963,22.75850963,470.2772047,197.2142857,13114.75,177.5964978,
517,FCER1A,,II,B,7,II,B,7,107.7156638,63673.653,0.029556357,0.014862625,0.059112715,0.014862625,1691.683431,120.147971,39.10306076,19.55153038,33035.89694,1945.396939,6.196228531,6.196228531,738.2680572,297.7857143,19802.75,4.103570874,4.103570874,488.9321434,197.2142857,13114.75,49.40286016,
516,TNFRSF21,,II,B,8,II,B,8,78.35775689,72495.398,0.046259235,0.023261787,0.09251847,0.023261787,1080.865256,76.76599826,61.20096808,30.60048404,33013.79903,1923.299032,9.69783892,9.69783892,734.7664468,297.7857143,19802.75,6.422579338,6.422579338,486.6131349,197.2142857,13114.75,77.32138633,
515,TM35B,,II,B,9,II,B,9,103.3968112,31850.225,0.015401938,0.007744974,0.030803875,0.007744974,3246.344766,230.564259,20.37676364,10.18838182,33054.62324,1964.123236,3.228879832,3.228879832,741.2354059,297.7857143,19802.75,2.138387435,2.138387435,490.8973269,197.2142857,13114.75,25.74403091,
514,TNF,,II,B,10,II,B,10,143.0022157,51003.653,0.017833169,0.008967536,0.035666338,0.008967536,2803.764186,199.1309791,23.59328232,11.79664116,33051.40672,1960.906718,3.738565887,3.738565887,740.7257198,297.7857143,19802.75,2.475936775,2.475936775,490.5597775,197.2142857,13114.75,29.80778498,
513,ITM2B,,II,B,11,II,B,11,148.4813908,54038.39,0.018197024,0.009150504,0.036394049,0.009150504,2747.701973,195.1492878,24.07466336,12.03733168,33050.92534,1960.425337,3.814845004,3.814845004,740.6494407,297.7857143,19802.75,2.526454079,2.526454079,490.5092602,197.2142857,13114.75,30.41596244,
512,CD40,,II,B,12,II,B,12,177.775653,51794.212,0.014567296,0.007325269,0.029134592,0.007325269,3432.345935,243.7745692,19.27253291,9.636266457,33055.72747,1965.227467,3.05390463,3.05390463,741.4103811,297.7857143,19802.75,2.02250676,2.02250676,491.0132075,197.2142857,13114.75,24.3489443,
511,NAR1,,II,C,1,II,C,1,12.68047566,61023.522,0.240620004,0.120997488,0.481240007,0.120997488,207.7965224,14.75827574,94.96016196,92.66725957,32980.03984,1889.539838,50.44385258,50.44385258,694.0204331,297.7857143,19802.75,33.40740632,33.40740632,459.628308,197.2142857,13114.75,178.8114209,
510,CDH6,,II,C,2,II,C,2,112.9876429,98368.63,0.043530703,0.021889725,0.087061406,0.021889725,1148.614583,81.57774025,57.59111977,28.79555988,33017.40888,1926.90888,9.125826278,9.125826278,735.3384594,297.7857143,19802.75,6.043753023,6.043753023,486.9919613,197.2142857,13114.75,72.76069907,
509,MPZL2,,II,C,3,II,C,3,51.00759972,48889.847,0.047924081,0.024098967,0.095848162,0.024098967,1043.31682,74.099206,63.4035594,31.7017797,33011.59644,1921.096441,10.04685915,10.04685915,734.4174266,297.7857143,19802.75,6.653724661,6.653724661,486.3819896,197.2142857,13114.75,80.10414321,
508,EPHA2,,II,C,4,II,C,4,185.2408629,76910.757,0.020759663,0.010439145,0.041519326,0.010439145,2408.516963,171.0594434,27.46503389,13.73251694,33047.53497,1957.034966,4.352079435,4.352079435,740.1122063,297.7857143,19802.75,2.882247858,2.882247858,490.1534664,197.2142857,13114.75,34.69936118,
507,CLEC1B,,II,C,5,II,C,5,117.1213333,58559.887,0.024999667,0.012571261,0.049999334,0.012571261,2000.026627,142.0473457,33.07455966,16.53727983,33041.92544,1951.42544,5.240958796,5.240958796,739.2233269,297.7857143,19802.75,3.470925219,3.470925219,489.5647891,197.2142857,13114.75,41.78644368,
506,HLA-E,B2M,II,C,6,II,C,6,24.75469916,91877.86,0.185576604,0.093318521,0.371153208,0.093318521,269.4305153,19.13569001,113.2697985,122.7589234,32961.7302,1871.230202,38.90449132,38.90449132,705.5597944,297.7857143,19802.75,25.76524359,25.76524359,467.2704707,197.2142857,13114.75,177.9395334,
505,CDH1,,II,C,7,II,C,7,93.97330989,96893.04,0.051553489,0.02592404,0.103106978,0.02592404,969.866462,68.88256122,68.20526598,34.10263299,33006.79473,1916.294734,10.80773236,10.80773236,733.6565534,297.7857143,19802.75,7.157627498,7.157627498,485.8780868,197.2142857,13114.75,86.17062583,
124,EPHA4,,VI,C,8,II,C,8,177.9759019,78326.468,0.022004796,0.011065269,0.044009592,0.011065269,2272.231934,161.3801089,29.11234501,14.5561725,33045.88765,1955.387655,4.613110566,4.613110566,739.8511751,297.7857143,19802.75,3.055120718,3.055120718,489.9805936,197.2142857,13114.75,36.78057629,
503,ICAM1,,II,C,9,II,C,9,123.0317551,93357.145,0.037940264,0.019078533,0.075880528,0.019078533,1317.861157,93.59809353,50.19496906,25.09748453,33024.80503,1934.305031,7.953840272,7.953840272,736.5104454,297.7857143,19802.75,5.267582871,5.267582871,487.7681314,197.2142857,13114.75,63.4163922,
502,SELL,,II,C,10,II,C,10,140.6616146,72851.692,0.025896081,0.013022029,0.051792163,0.013022029,1930.794066,137.1302603,34.2605155,17.13025775,33040.73948,1950.239485,5.428884069,5.428884069,739.0354016,297.7857143,19802.75,3.595382325,3.595382325,489.440332,197.2142857,13114.75,43.28478189,
121,CA4,,VI,C,11,II,C,11,101.3181363,56011.579,0.027641438,0.013899694,0.055282875,0.013899694,1808.878416,128.4714784,36.56962206,18.28481103,33038.43038,1947.930378,5.794782586,5.794782586,738.6695031,297.7857143,19802.75,3.837705618,3.837705618,489.1980087,197.2142857,13114.75,46.20211026,
500,LYVE1,,II,C,12,II,C,12,31.38829175,62872.266,0.100152418,0.050362359,0.200304835,0.050362359,499.2390722,35.45732047,132.5016484,66.25082418,32942.49835,1851.998352,20.99606727,20.99606727,723.4682184,297.7857143,19802.75,13.90504719,13.90504719,479.1306671,197.2142857,13114.75,167.4027628,
499,SUSD6,,II,D,1,II,D,1,141.7865102,39579.23,0.013957333,0.007018544,0.027914665,0.007018544,3582.346352,254.4280079,18.46555121,9.232775604,33056.53445,1966.034449,2.926031186,2.926031186,741.5382545,297.7857143,19802.75,1.937820126,1.937820126,491.0978942,197.2142857,13114.75,23.32940252,
498,SPINT2,,II,D,2,II,D,2,147.4670552,52506.746,0.017802873,0.008952302,0.035605747,0.008952302,2808.535406,199.4698442,23.55320138,11.77660069,33051.4468,1960.946799,3.732214705,3.732214705,740.732071,297.7857143,19802.75,2.471730583,2.471730583,490.5639837,197.2142857,13114.75,29.75714667,
497,CDH5,,II,D,3,II,D,3,149.1885967,98601.22,0.03304583,0.016617332,0.06609166,0.016617332,1513.05021,107.4609524,43.71963306,21.85981653,33031.28037,1940.780367,6.927765563,6.927765563,737.5365202,297.7857143,19802.75,4.588045267,4.588045267,488.447669,197.2142857,13114.75,55.23544389,
496,TLR8,,II,D,4,II,D,4,89.220169,171068.8,0.095868906,0.048208364,0.191737812,0.048208364,521.5455361,37.04158637,126.8345627,63.41728135,32948.16544,1857.665437,20.09806703,20.09806703,724.3662187,297.7857143,19802.75,13.31032935,13.31032935,479.7253849,197.2142857,13114.75,160.2429591,
495,MCAM,,II,D,5,II,D,5,173.02123,97909.09,0.028293953,0.014227816,0.056587905,0.014227816,1767.162068,125.5086696,37.43289944,18.71644972,33037.5671,1947.067101,5.931576582,5.931576582,738.5327091,297.7857143,19802.75,3.928300059,3.928300059,489.1074142,197.2142857,13114.75,47.29277608,
494,ENPP1,,II,D,6,II,D,6,123.2544383,121020.13,0.04909362,0.024687077,0.098187239,0.024687077,1018.462286,72.3339692,64.95085865,32.47542933,33010.04914,1919.549141,10.29204251,10.29204251,734.1722432,297.7857143,19802.75,6.81610203,6.81610203,486.2196123,197.2142857,13114.75,82.05900319,
493,MILR1,,II,D,7,II,D,7,83.76760197,64694.16,0.038615263,0.019417961,0.077230526,0.019417961,1294.824787,91.96198774,51.08799325,25.54399663,33023.91201,1933.412007,8.095347915,8.095347915,736.3689378,297.7857143,19802.75,5.361299015,5.361299015,487.6744153,197.2142857,13114.75,64.54464018,
492,MUC1,,II,D,8,II,D,8,18.83871557,131687.34,0.349512523,0.175754869,0,0.175754869,143.0563907,10.16025502,63,55.40759972,33012,1921.5,73.27220468,73.27220468,671.192081,297.7857143,19802.75,48.5259192,48.5259192,444.5097951,197.2142857,13114.75,184.7981239,"should be 222, but only have 63"
491,PTK7,,II,D,9,II,D,9,62.80736557,106447.52,0.084741271,0.042612754,0.169482542,0.042612754,590.0312715,41.90563008,112.1127018,56.05635091,32962.8873,1872.387298,17.76525694,17.76525694,726.6990288,297.7857143,19802.75,11.76538125,11.76538125,481.270333,197.2142857,13114.75,141.64334,
490,LY9,,II,D,10,II,D,10,37.58960232,89884.852,0.119560791,0.060121998,0.239121583,0.060121998,418.1972989,29.70151271,135.2292984,79.08946348,32939.7707,1849.270702,25.06486094,25.06486094,719.3994248,297.7857143,19802.75,16.59968363,16.59968363,476.4360307,197.2142857,13114.75,176.8938429,
109,IL21R,,VI,D,11,II,D,11,117.1878377,62775.139,0.026783982,0.013468517,0.053567964,0.013468517,1866.787387,132.5843315,35.43520834,17.71760417,33039.56479,1949.064792,5.615024621,5.615024621,738.8492611,297.7857143,19802.75,3.718657467,3.718657467,489.3170568,197.2142857,13114.75,44.76889043,
488,TFRC,,II,D,12,II,D,12,194.1758299,100735.6,0.025939274,0.013043749,0.051878547,0.013043749,1927.579027,136.9019196,34.31765913,17.15882956,33040.68234,1950.182341,5.437938987,5.437938987,739.0263467,297.7857143,19802.75,3.601379118,3.601379118,489.4343352,197.2142857,13114.75,43.35697723,
487,SEMA4B,,II,E,1,II,E,1,39.66359268,98489.02,0.124155445,0.062432452,0.24831089,0.062432452,402.72096,28.60234091,133.7009328,82.12882688,32941.29907,1850.799067,26.02808938,26.02808938,718.4361963,297.7857143,19802.75,17.23760009,17.23760009,475.7981142,197.2142857,13114.75,176.9666222,
486,IL2RA,,II,E,2,II,E,2,71.83813471,64111.821,0.044622415,0.0224387,0.08924483,0.0224387,1120.513091,79.58189566,59.03545486,29.51772743,33015.96455,1925.464545,9.354694048,9.354694048,735.1095917,297.7857143,19802.75,6.195325082,6.195325082,486.8403892,197.2142857,13114.75,74.58547399,
485,I10R1,,II,E,3,II,E,3,133.1502784,63408.518,0.023810884,0.011973473,0.047621769,0.011973473,2099.879995,149.1392042,31.50180018,15.75090009,33043.4982,1952.9982,4.991741037,4.991741037,739.4725447,297.7857143,19802.75,3.30587599,3.30587599,489.7298383,197.2142857,13114.75,39.79941721,
484,SIGLEC14,,II,E,4,II,E,4,41.45323658,67290.889,0.081164819,0.040814309,0.162329638,0.040814309,616.0304492,43.75216259,107.3810557,53.69052787,32967.61894,1877.118944,17.01548545,17.01548545,727.4488003,297.7857143,19802.75,11.26883073,11.26883073,481.7668836,197.2142857,13114.75,135.6653719,
483,DPEP2,,II,E,5,II,E,5,88.94400692,87776.853,0.049343883,0.024812924,0.098687766,0.024812924,1013.29683,71.96710443,65.2819569,32.64097845,33009.71804,1919.218043,10.34450798,10.34450798,734.1197777,297.7857143,19802.75,6.85084829,6.85084829,486.184866,197.2142857,13114.75,82.47731316,
482,C10orf35,,II,E,6,II,E,6,119.7643072,44053.355,0.018391688,0.009248392,0.036783376,0.009248392,2718.619438,193.0837669,24.33220298,12.16610149,33050.6678,1960.167797,3.855654453,3.855654453,740.6086313,297.7857143,19802.75,2.553480917,2.553480917,490.4822334,197.2142857,13114.75,30.74133835,
481,SIGLEC1,,II,E,7,II,E,7,66.33070244,242921.5,0.183113921,0.092080143,0.366227842,0.092080143,273.0540625,19.39304421,114.0889854,121.1298587,32960.91101,1870.411015,38.38821165,38.38821165,706.0760741,297.7857143,19802.75,25.4233275,25.4233275,467.6123868,197.2142857,13114.75,177.9005245,
480,CD160,,II,E,8,II,E,8,131.9030177,48472.786,0.018374404,0.0092397,0.036748807,0.0092397,2721.176737,193.2653933,24.30933614,12.15466807,33050.69066,1960.190664,3.852030998,3.852030998,740.6122547,297.7857143,19802.75,2.551081215,2.551081215,490.4846331,197.2142857,13114.75,30.71244835,
479,EPHA1,,II,E,9,II,E,9,20.53256957,86753.046,0.211257158,0.106232171,0.422514317,0.106232171,236.6783705,16.80954336,104.7274189,102.7143192,32970.27258,1879.772581,44.28819211,44.28819211,700.1760936,297.7857143,19802.75,29.33070243,29.33070243,463.7050119,197.2142857,13114.75,178.3463134,
98,SPN,,VI,E,10,II,E,10,55.03688083,101345.54,0.09207057,0.046298344,0.18414114,0.046298344,543.0616959,38.56972272,121.8093644,60.90468219,32953.19064,1862.690636,19.30177956,19.30177956,725.1625062,297.7857143,19802.75,12.78297274,12.78297274,480.2527415,197.2142857,13114.75,153.8941167,
